评测时间,评测游戏时长(小时),推荐与否,评测内容,有帮助数,系统予以的评测权重,steamid,此游戏总游玩时长(小时),拥有游戏数量
2025-02-05 13:23,59.1,推荐,"There really is nothing needed to say for this game. Amazing graphics, gameplay, environment and story. With over 100 hours worth of content (including NG+), the game really makes you feel like money well spent. Well deserving of all its praise.",0,0.5,76561199208627675,73.9,18
2025-02-05 08:47,56.3,推荐,"Played entirely on Steam Deck. It actually runs quite well if you get the DLSS enabler mod installed. I beat all the bosses without any significant glitches. There's usually a bit of lag after loading in at the beginning if a play session, then it's fine. Every once in a while DLSS makes weird stuttery borders, but quitting out and reloading fixes that. I only experienced significant lag a few times outside of when first booting it up. The game's great and if DLSS was available without the mod then I'd say it should definitely be verified. Also, the game itself is amazing.",0,0.5,76561198128290397,56.3,99
2025-02-05 03:01,24.1,推荐,butiefull game with good combat. would like it a bit bigger in a6 (enemies vise),0,0.5,76561198967799630,53.1,0
2025-02-05 02:58,17.3,推荐,"This is a great game with amazing visuals and a very lore rich world. Gameplay is satisfying and challenging at the same time. The story can be a bit confusing for those who do not know about Sun Wukong and the Journey to the West, but that is the only gripe I have, and its a very minor one.  Will definitely recommend to anyone looking for an action RPG. 9/10.",0,0.5,76561198441473208,24.5,43
2025-02-04 11:50,44.7,推荐,"I feel that the only way to improve this game is to give a larger world, the world as it is, is absolutely amazing i loved playing through every minute of this game but i wish i could find more hidden places and that i wasn't locked out of the Loong bosses on my first play through",0,0.5,76561199083440751,48.0,0
2025-02-04 11:04,43.2,推荐,A testament to how impressive a cohesive vision with a modest budget and a good chunk of development time can be.,0,0.5,76561198005056027,43.2,556
2025-02-04 08:25,73.5,推荐,Tells an amazing story of a sequel to the classic that is the Journey to the West where you play as Sun Wukong and fight all of his old foes in epic battles with some having the intention to kill you and some wanting to help you definitely a 10/10,0,0.5,76561199381716254,80.5,0
2025-02-03 05:07,14.2,推荐,"Black Myth: Wukong is an absolute triumph, blending fast-paced action combat with a rich narrative inspired by Journey to the West. The attention to detail in the world-building, character animations, and enemy design is phenomenal. Combat feels weighty yet responsive, rewarding players who master its mechanics. Boss fights are cinematic and intense, requiring strategy and precision.  The game’s visuals push the boundaries of what’s possible, with meticulously crafted environments that make every area feel alive. The soundtrack complements the journey perfectly, adding to the sense of immersion.  While the difficulty might be steep for some, it never feels unfair—every defeat is a lesson. If you're a fan of action RPGs and mythological storytelling, Black Myth: Wukong is a must-play.  💬 Final Verdict: A visually stunning and deeply engaging action RPG that sets a new benchmark for mythological storytelling in gaming. Highly recommended! 🎮🔥",0,0.5,76561199801989159,78.6,5
2025-02-03 00:07,94.0,推荐,"Awesome game. Beautifully designed. Detail into the item descriptions and portrait lore was very well done. Loved the diversity of combat available to fit various play styles and equipment to match. Story line was sick af and the side quests were good too. Last boss almost aggrivated me as much as playing Sekiro and for good reason given who it is.  One of the few games I think is worth the full price, but definitely worth a grab on sale. Also one of the few games that I left music on through the game. Even if you mod it to make it a breeze to fight, I'd say the story is still worth it.",0,0.5,76561198011494594,94.0,0
2025-02-02 20:13,6.2,推荐,"Unique and of a kind, each boss or mini boss require different build. Which makes play style different each time we face these boss or mini boss. Also be able to transform into the boss, you defeated is awesome. For AMD RX 7800 XT & Ryzen 5 7500F, this game is well optimized with FSR 90% + AFMF , no FG and no Ray tracing i got 90-120 fps",0,0.5,76561198126643096,81.8,67
2025-02-02 17:55,6.5,推荐,As a huge Sun Wukong fan this game was absolutely amazing! I would recommend anyone that enjoys this type of game to purchase this. The graphics and story alone are amazing. The only thing I would suggests is to add a difficulty level system. As one who personally just enjoys the story line I think there would have been parts that I would of liked to just get through and move on with the story.,0,0.5,76561198355589667,63.3,0
2025-02-02 01:19,73.4,推荐,"Super fun game overall! 8/10 Just started a NG+ playthrough at the time of writing this.  It has its flaws and quirks. Worst enemy is probably the camera and input delay/lag. I'm not exactly sure what the hell is going on and whether it has to do with me going to this from Sekiro and Elden ring, weird input queue or long animations, but inputs just don't seem to register sometimes. Way too often I found myself having to button mash heal, dodge, or even menu button. Found out I'm not alone with this issue.   P.S. This is an action rpg, just don't go into it expecting a ""souls-like"" and enjoy the story and fun combat for what it is. Chinese dub is superb",0,0.5,76561198930936523,87.7,39
2025-02-01 18:04,35.6,推荐,"Good reference where the videogame industry should focus in terms of ideas implementation and narrative. Only downside is the devs should definitely work more on optimization for sure!!",0,0.5,76561198114533977,55.3,65
2025-02-01 14:06,25.9,推荐,"Really good game, definitely worth the money. Although some bosses are hard, the community is great at helping out. Would definitely recommend to others.",0,0.5,76561199597153845,66.3,0
2025-02-01 08:28,69.1,推荐,This game is super fun I have over 60 hours and have beat the game but I will say the combat system is amazing and the boss fights are so clean.,0,0.5,76561199382129232,75.7,7
2025-02-01 06:44,5.0,推荐,"realyy good  i pplayed 5 hours and already got my moneyies worth i disliked nothing",0,0.5,76561198345391968,152.9,58
2025-02-01 04:21,21.9,推荐,its very fun when you get good with the combat but performance is ass at times. 7.5/10,0,0.5,76561199184250834,39.5,64
2025-02-01 03:20,53.6,推荐,"Recommend following a guide after trying to find stuff out on your own, some of the last few bosses are annoying but once you get the flow it's satisfying ending them.   Music is great, ending chapter animations are amazing- if you won't play the game watch the cutscenes.",0,0.5,76561198009852864,53.6,0
2025-02-01 02:44,59.9,推荐,Im not one to review games but this truly is a masterpiece! its the first game in 10 years+ ive actually started the story again. 10/10 from the stunning scenery to the game physics. 100% recommended!,0,0.5,76561198065035568,64.1,0
2025-02-01 00:11,9.1,推荐,hard game not for people who have trash internert fun fun fun recomended,0,0.5,76561199113553706,32.5,0
2025-01-31 23:02,51.5,推荐,"Like this game very much. Game play is great and challenging at a times which gives  me o lots of hours playing. The Graphics is stunning and it is pretty optimized. Lots of secret  bosses, paths add to the time spent and overall appeal of the game. I recommend this game 100% !!!",0,0.5,76561198048471700,58.7,0
2025-01-31 22:56,25.6,推荐,"The digital art direction, soundtrack, and playtime of this game is a experience that will hook majority of gamer's (Including myself) who choose to purchase. There are six chapters to play and grind (maps are large) with a new game plus feature for more thrill. Combat is enjoyable there are a handful of builds and play-styles you can adopt to have. The game is very forgiving in terms of re-rolling stats and skills. In addition even if you complete a chapter you can always fast travel back to complete something you've missed in either the chapter or items for builds.  Overall, if you've been on the fence about trying the game out I'd say give it a shot!",0,0.5,76561199006497384,90.6,0
2025-01-31 16:13,62.6,推荐,"I’ve never been so utterly blown away, yet simultaneously so unbelievably frustrated by a game as I have been with Black Myth: Wukong. This is, undoubtedly, one of the most ambitious and impressive action games I’ve played. It’s stunningly gorgeous; its combat is fantastic; it's incredibly challenging, but always satisfying to overcome; and the setting is refreshingly unique and steeped in rich Chinese culture, just to sing a few of its praises. Despite all of that, it often feels like it’s barely holding it all together. I suffered numerous crashes on PC (the PlayStation 5 version wasn't made available for this review), despite having a top-of-the-line setup with a GeForce RTX 4090, not to mention the multiple times I fell through the ground and died just as I was on the verge of defeating a particularly tough boss, or the way characters would randomly switch from English to Chinese, or the way the dialogue audio would drop out all together and leave me completely in the dark during an important cutscene. It’s a rickety roller coaster for sure, and there were definitely spots during the ride where I was not having a great time, but taken as a whole this is one adventure where the bumps are worth it.",0,0.5,76561199569941689,62.6,67
