评测时间,评测游戏时长(小时),推荐与否,评测内容,有帮助数,系统予以的评测权重,steamid,此游戏总游玩时长(小时),拥有游戏数量
2024-12-24 06:12,5.8,推荐,"Solid 12/10, this is the best indie game i own on steam right now holy sheet. very refined models, crazy anime girl, i love it. Cool Mita best girl",1,0.523809552192687988,76561199524336816,11.3,29
2024-12-24 04:56,5.6,推荐,"masterpiece of a game, redifines a genre  this is a first time in a long while where a game actually impressed me and made me laugh, cry, SCREAM, and just love every moment of it. truly a game you see once in a decade. sequel when?",1,0.523809552192687988,76561198248044318,6.9,87
2024-12-23 18:31,6.7,推荐,"10/10 great game. its like Doki Doki, but better!  Its super cool that they put all that hard work into the game. it really shows and feels complete. its actually scary too. like i jumped over 10 times fr. 100/10 game. TONS of hidden secrets and stuff.",1,0.523809552192687988,76561198138742206,6.7,0
2024-12-23 17:25,4.6,推荐,"I love you Mita....  This is the type of game that really sits with you for a while even after completion.   The amount of effort and love put into this game clearly shows. Every personality, every animation, every soundtrack, shows the amount of care poured into it.   This game really reminds me of DDLC. The game that truly had an impact on me till this day.   Please get this game. I wish I could enjoy it again.",1,0.523809552192687988,76561198044443977,8.0,201
2024-12-23 16:52,5.5,推荐,"Definitely catches you off guard when you least expect it, but overall a really good horror game similar to DDLC.",1,0.523809552192687988,76561198307611256,13.6,0
2024-12-23 16:01,6.5,推荐,"Rarely leave reviews and good reviews at that, this game is so amazing miside is life mita is life this game is life, I need to replay this game again. On a side note, the translation and text might be a bit buggy and misspelled in english at times. But, this game is so good mita is life mita mita mita mita mita",2,0.523809552192687988,76561199082019925,13.1,0
2024-12-23 10:02,6.5,推荐,"There's a small detail where you want to exit the game in the home menu, the exit button moves away from your cursor. This clearly in fact shows Mita doesn't want to let you escape the game forever.",1,0.523809552192687988,76561198334704307,6.5,446
2024-12-23 09:02,7.9,推荐,"[spoiler] Cappie is best girl[/spoiler] I was really surprised by how good this game was, seeing how it's an indie, The story is interesting and the characters are amazing. Best 13 bucks I ever spent.  Praying for you 🕯️ O Great Mita 💝",1,0.523809552192687988,76561198796117291,8.0,0
2024-12-23 07:52,5.4,推荐,"MiSide is an absolutely amazing game! This adventure game masterfully blends psychological horror with interactive storytelling. This game is a combination of DDLC, Portal/Half Life, Control and Saiko no Sutoka. The transition from a charming 2D chibi-style to a haunting 3D world is stunning. Lot of switches between atmospheres. Not your typical ""go around the corner and expect a jumpscare"" typa game.  The gameplay is engaging, filled with A LOT of minigames that keep your fried tiktok-brains invested. The story is well written and also includes some plot twists (there are some typos in the english version, but that will probably be fixed in the next updates). Currently there are 3 endings in which 1 isnt finished yet. (22.12.2024) If you havent played this yet, DO IT NOW!",1,0.523809552192687988,76561198872007176,5.5,0
2024-12-23 06:46,4.5,推荐,"Стоит ли своих денег? - Вполне Об игре - игра предлагает в себе кучу интересных диалогов, запутанный сюжет, ну и проработанных персанажей совмещание ахуительным геймплеем",1,0.523809552192687988,76561199378943637,7.0,124
2024-12-23 04:20,4.3,推荐,great game with some nice horror elements. its really fun to play,1,0.523809552192687988,76561199267418081,9.3,25
2024-12-23 04:20,5.7,推荐,"Praying for you 🕯️ O Great Mita 💝 VERY GOOD GAME! worth the price, worth meeting Mita, horror aspects are like in SOMA, atmosphere and sound design are doing it's job :D Why mirrors not working >.< (hehe)",1,0.523809552192687988,76561199005487862,5.7,87
2024-12-23 03:13,9.1,推荐,"At first glance, the game caught my attention with its visuals. As I progressed, I realized that the developer knows its audience, just a couple of phrases made me fall in love with the game in the first hour.     The plot makes you experience different emotions: surprise, anxiety, joy, fear, curiosity, horror. These are emotional swings of calm and chaos, which is what I love! But I was never bored.     The technical content of the game also amazed me, especially the graphic design of the falling letters.     The developer seems to tell how the game was created. The plot is both captivating and does not let go until the very end. Many different references make you feel nostalgic, find yourself in the past and evaluate it from a different perspective. Of course, it is worth noting the contrasting design of the locations and the musical accompaniment, it is top notch.    In my opinion, the game easily deserves 10/10 and GOTY!    Came for cute Mita, stayed for [spoiler] crazy [/spoiler] Mita!",1,0.523809552192687988,76561198125031462,9.1,171
2024-12-23 02:54,3.1,推荐,"At the recommendation of many people I decided to a blind playthrough of this knowing very little about the game. I even avoided watching other streamers and let's players playing MiSide. I had played the demo before, but everything else after that was new to me. This might be my indie goty right here and chat had a lot of fun watching this to. Everything from the anime aesthetic, to the music and the horror elements blends together perfectly. While I'm not finished yet. I'm excited to see how it turns out.  Here's my stream vod by the way: https://youtube.com/live/p5iqhzQ92NA",1,0.523809552192687988,76561198320786139,8.3,165
2024-12-22 23:33,4.5,推荐,Better that most triple A games released in the last 3 year. Might be a bit short with a completion time of 3 hours but if yous strive to get the achievements it will be around 6-8 hours of gameplay. The story is rich with a ton of theories in the making and the game is overall very entertaining and captivating. Plus over all of that you have anime females. Truly an amazing game worth paying for to support the indie developer.,1,0.523809552192687988,76561198854583791,8.4,87
2024-12-22 23:00,8.2,推荐,"This game is very enjoyable and the horror and I love obtaining the achievements especially the chibi ones and RIP Mila and by the way, the best one is cappie.",1,0.523809552192687988,76561199218914651,8.4,0
2024-12-22 20:22,12.2,推荐,"Very nice animations and a good story line, loved it. Looking forward to future updates.",1,0.523809552192687988,76561199043843629,22.6,0
2024-12-22 18:31,5.8,推荐,"Самое страшное в этой игре было то, что меня за руку взяла женщина и попросила остаться вместе, но я у мамы один такой и решил нахуй уйти от неё, а она решила со мной в игры поиграть, будто в пилу попал. 10/10 сумашедших аниме тян.",1,0.523809552192687988,76561198865133006,7.2,148
2024-12-22 13:50,7.6,推荐,"I downloaded this game with not many expectations. Honestly I thought I would get bored within the first hour and end up refunding it. But my GOD is this a good game. The characters are so interesting, The game has a way of making you care for them. Not to mention the visuals are absolutely breathtaking.   I personally hate the horror genre but due to the amazing story this game has it kept me on the edge of my seat and made me continue playing and ultimately finish it in one sitting.  The price tag is worth it. This game is worth it. 10/10 would recommend.",1,0.523809552192687988,76561198280422062,8.7,0
2024-12-22 12:30,4.3,推荐,"I don't normally play these types of games, but the 'Psychological Horror' tag combined with the ""cutesy"" art-style piqued my interest.  I noticed how the game was consistently receiving amazing reviews, and as someone who appreciates a good horror, I decided to give it a try.  I went in entirely blind, having not even watched the trailer or any videos beforehand; I'm glad I did.  Without spoiling anything, this game left me with an inexplicable feeling that I've never experienced with a horror game, or any game, dare I say. It's something you have to try for yourself.  I recommend this game and strongly advise you to go into it blindly.",1,0.523809552192687988,76561198291984702,4.3,0
2024-12-22 11:13,3.9,推荐,5/5 - I am speechless about what just happened... This game is really good and appreciate the effort put into this game by the Dev Team. I would highly recommend giving this game a try if your into Horror or DDLC! Also Cappie and Mila are the best!!,1,0.523809552192687988,76561198316304232,3.9,706
2024-12-22 08:56,4.8,推荐,"Streamed the entire game on twitch, literally the best horror game ever made. Well done AIHASTO.",1,0.523809552192687988,76561198272166822,11.1,298
2024-12-22 07:09,11.3,推荐,"This game really surprised me.   It quickly became one of my favourite games in the horror genre in recent memory.   The writing for the story and the characters were very well done, making an engaging story with mystery throughout, as well as characters that all were fleshed out with their own personalities that made interacting with each of them really great.  The scary bits were, imo, scary, but they didn't overstay their welcome, they weren't constant jumpscares that made the fear feel cheap, they were slowly built up with enough room to breath inbetween scares for you to calm down. Too many horror games cause you to feel desensitized to the scares within an hour of playing, but this didn't.  I thoroughly enjoyed this game, and both hope and look forward to future content that comes from not only this game, but this developer.  I love u Mita",1,0.523809552192687988,76561198027419547,11.3,922
2024-12-22 06:06,6.2,推荐,Fakecels trying to beat realcel #GatekeepGaslightGirlboss. the cycles of guilt,1,0.523809552192687988,76561198419494666,6.5,198
2024-12-22 05:11,8.6,推荐,"""She doesn't need fixing, she's perfect just the way she is""/10 Thrilling story, great gameplay.  Praying for you 🕯️ O Great Mita 💝  Wish i could stay with her forever and ever and ever and ever and ev-",1,0.523809552192687988,76561198230628580,9.0,385
2024-12-22 04:44,4.0,推荐,"Amazing game really. Finally getting around to playing this from the itch.io demo days and going in blind really made the experience 10x better and made the atmosphere insanely good. Enough for my socks to come flying off and for me to rocket out of my chair.  I will say that my pants were both willingly and unwillingly on the floor alot and i refuse to say if i enjoyed the unwillingly part.",1,0.523809552192687988,76561198183711198,4.0,0
2024-12-22 03:26,4.0,推荐,"[h2] Briefly [/h2] This is an awesome game that is addictive from the first minutes. Very interesting story and nice visuals. [table]     [tr]         [th]+[/th]         [th]-[/th]     [/tr]     [tr]         [td]Visual[/td]         [td]-[/td]     [/tr]     [tr]         [td]Story[/td]         [td]-[/td]     [/tr]     [tr]         [td]Sound design[/td]         [td]-[/td]     [/tr] [/table] Total 10/10  [h2] Full review [/h2] I was pleasantly surprised by the unique plot of this game. I was on the edge of my seat the whole time, waiting for the next surprise twist. The authors playfully break the fourth wall on more than one occasion. And it works perfectly every time.   As you get to know the different characters, you'll see their true colors through their conversations and the environment they live in. Each character's little home is filled with similar interior items, but each one is still unique. It's so interesting to look at all the tiny details and find these differences.   The visuals are absolutely stunning. The colors of the environment and lighting are so accurate that they convey the current mood of the game and strongly immerse you in the atmosphere. The shaders and special effects add a special colorfulness to the locations.   The game rarely relies on jump scares, which is a relief. Instead, it masterfully uses an oppressive atmosphere, a sense of insecurity, and a sense of unreality to build tension. Moments of relaxation can be abruptly changed by tense moments, which increases fear and tension.  Overall, the game exceeded all my expectations. I wholeheartedly recommend it!  I'm rooting for the creators to keep their creative spark alive and to have lots of new ideas for future projects!",1,0.523809552192687988,76561198329197312,4.9,210
2024-12-22 03:01,8.3,推荐,"Took me about 8 hours to do the 100% completion hoping I'll be able to try out stable girlfriend simulator  Instead I have been brutaly stabbed, exploded, caged and molested by this cruel Yandere      I think I am now a masochist. I hope the peaceful mode will have her at least stepping on my balls for recognition.",1,0.523809552192687988,76561198118287564,8.3,233
2024-12-22 02:47,6.6,推荐,"Best game ever, The story, the horror, everything is so good.",1,0.523809552192687988,76561199200753657,19.5,0
2024-12-22 01:36,11.7,推荐,"This game is very nice, just a totally normal dating simulator, you can have lots of fun with Mita and she sure as hell is going to have lots of fun with you, enjoy this totally sweet and innocent game and spend etern... some time with Mita. seriously though, this game is pretty awesome, if you like games like DDLC, this is definitely for you, every version of Mita is unique and the game has fun mini games and nice easter eggs, totally worth a buy.",1,0.523809552192687988,76561198824012962,35.8,0
2024-12-21 23:54,9.8,推荐,"To be honest, there's no happy ending....Hopefully they will add happy ending for this game but for overall it still best and enjoyable to play...",1,0.523809552192687988,76561199214176024,10.9,0
2024-12-21 17:14,4.3,推荐,"I went to this game blind played the demo, and after a cliff hanger of demo i couldn't resist to buy this game. Worth every penny 11/10",1,0.523809552192687988,76561198069944397,6.5,91
2024-12-21 16:39,1.5,推荐,"Когда ты бежишь по одному и тому же маршруту и показывается число другой комнаты кажется будто ты уже реально начинаешь сходить с ума, если назовете своего игрока личным именем то прогресс безумия будет накапливаться быстрее)",1,0.523809552192687988,76561199104163437,3.7,192
2024-12-21 10:28,11.3,推荐,"absolute peak, Mita is really cute and it is worth the 20 Canadian Dollars and the time I took to 100% this game (and I bought the Soundtrack, which adds up to 30 bucks spent on MiSide)  nothing bad happened in this game, nothing scary, just a normal player, entering a world with a cute anime girl inside...",1,0.523809552192687988,76561199184476278,133.8,99
2024-12-21 06:52,9.7,推荐,"I loved the game ive finished the main story and the endings and am now trying to get the achievements though its kinda hard to get the ones in the dummies and forgotten puzzles load since i have to do everything all over again if i fail and its a pretty long chapter, for example the cart race mini game is situated in there and if i fail i have to redo the whole chapter till there over and over till i get it right since i cant have saves of my own, also cant skip mitas dialogue even tho i already played trough the story, but besides that i loved the game and im REALLY EXITED for the peaceful mode since it sounds like just the thing the game needed to feel complete after all those endings",1,0.523809552192687988,76561199454891285,11.7,28
2024-12-21 00:34,6.0,推荐,"I must say, this game is something else. Similar to Doki Doki Literature Club, it's a psychological horror game about cute anime girls, who are not so cute after all. The game can give you quite a scare, the story is amazing and you can get attached to one of the Mitas. The music is very atmospheric and you really feel the vibe. The mini-games are fun and are not really difficult. I wish there were more games like this, that feel like it's going to be a cute adventure, but turns out to be quite a massacre. Also russian dub > japanese dub.",1,0.523809552192687988,76561198334537820,6.7,154
2024-12-20 18:37,7.2,推荐,REALLY GOOD! CAPPIE IS CUTE BUT I LIKE THE CRAZY ONE THE MOST BECAUSE I AM A 𝓯𝓻𝓮𝓪𝓴𝔂 INDIVIDUAL!!! I ENJOYED IT SO MUCH I REPLAYED AND USED RUSSIAN VOICEOVER AND I 100%ED ACHIEVEMENTS. REALLY DAMN GOOD AND CUTE. THE ENDING SUCKS BUT IT'S OK BECAUSE THE REST OF IT MADE ME SMILE BIG AND WIDE <3333,1,0.523809552192687988,76561198057863487,7.5,653
2024-12-20 16:26,5.6,推荐,"The progress, and the story are just perfect, almost like the golden era of games, everything just flows and works flawlessly, graphics are perfect, the attention to detail from the developers is so good that you have to use a freecam mod to see it all, the game is so good it makes you want more of it, you have to play it to understand.",1,0.523809552192687988,76561199031523270,7.1,0
2024-12-20 05:27,6.0,推荐,"I was recommended this game by one of my close friends and going into I was thinking on wow its just gonna be a shitty date sim kinda game so for shits and giggles streamed it to friend not knowing anything or seeing anything about this game. All I can say is wow. The lighting, the realism of simple convo, simple shadows even everything is amazing and to add dark twists with never ending ""worlds"" and tiny side quests like arcade games is amazing. This game is a true masterpiece and I really hope they do add more to this. When i finished the game I couldn't find the words to tell my friend except wow. 10/10 Please add more!",1,0.523809552192687988,76561198354135140,6.0,83
2024-12-20 04:42,4.6,推荐,"A very calming, peaceful and relaxing story. Definitely recommended for people who want to play a very peaceful game.",2,0.523809552192687988,76561198344154684,16.8,141
2024-12-19 23:20,7.0,推荐,Thought the game was about romance turns out it wasn't T^T literally gave me terrified me || would like to see more of cappie ||,1,0.523809552192687988,76561199541165986,7.0,0
2024-12-19 14:58,4.8,推荐,I love these types of games! The pacing is great. The scares are there and will leave you anticipating for more. Story is fantastic.,1,0.523809552192687988,76561198116967405,14.7,0
2024-12-19 14:37,6.0,推荐,"What the fuck?                 Ok, in reality this game is great and a visual marvel. It deserves it's overwhelmingly positive score on its ideas alone...but there is one problem I have with the game. Its ending is super duper dull. Not game ruining but dull. All the imagination put into the rest of the game and that's really where they end it? There wasn't a moment I believed what the game was telling me for a second and saw it coming and sad there was nothing more. There are (technically) more endings sure but I figured what they would be the moment I finished the game. It's like going to Disney World Magic Kingdom and it's a perfect day, weather is great, lines for rides are short, the place has people but isn't busy, somehow your feet aren't killing you, and you just finish your day to go to the castle to watch the lights and fireworks show! One rocket goes up EXPLODES!... and then nothing happens after and you leave the park. I'd always call that a fantastic day but with not technically a bad end just a disappointing one.   Again I want to say ITS A GREAT GAME. I only harp on the ending so much because there is so many times I can say ""This is great"" or ""That is amazing"". So I hope the dev one day adds onto the ending to make it more special.",1,0.523809552192687988,76561198797940571,6.0,191
2024-12-19 14:11,47.3,推荐,"Don't ask me how I managed to rack up a total of 47 hours in this tiny 4-5 hour story game, but I hope it tells you why I recommend it.",1,0.523809552192687988,76561199366012922,55.5,0
2024-12-19 13:56,5.0,推荐,"Good game with a genuinely intriguing story. I'm not too good with horror games, but the art style kind of lessened the intensity, and there were a lot of peaceful moments. Would recommend.",1,0.523809552192687988,76561198124417991,5.0,0
2024-12-19 08:14,6.3,推荐,"I seriously recommend this game if you're into DDLC or if you like horror/phycological horror, like I can't stress this enough.  PLEASE PLAY THIS GAME!!  SPOILER:   The more I sat and thought about the ending, the more it made sense. If you really think about it, the reason why Crazy Mita keeps cartridges was because she fears to be alone, explaining why she was super happy when you didn't check the wardrobe. These types of games that let you figure out small details about the game itself after you complete it, set the cherry on top. Crazy Mita reminds me of Monika from DDLC, where she keeps you forever and gets rid of anyone that stands in her way. Game theory better get on this shit asap!!",1,0.523809552192687988,76561199466326474,7.0,0
2024-12-19 07:04,5.1,推荐,Great game. took me 5 hours to beat the main story. i do wish it was a little bit longer considering its a story/horror game. anyways the game is overall a 7.5/10 in my opinion. perfect game to play if you want to see a enjoyable story and some pretty good scares. im sure my rating for this game will become higher with future updates,1,0.523809552192687988,76561198376886224,5.1,0
2024-12-19 06:15,1.6,推荐,"I downloaded a torrent, played and realized that this is the best thing I've seen in this style and bought it in steam to support the developers. P.S. There are only two of them!",1,0.523809552192687988,76561199522030332,5.5,16
2024-12-19 06:14,11.1,推荐,"Very nice game, it's been a really long time since a game make me feel that way, this game don't rely on jumpscare though there is some, i really like the story and most of all the atmosphere, if you're looking for a nice spooky game i can't recommand Miside enough",1,0.523809552192687988,76561198840217722,18.8,0
2024-12-19 05:46,6.1,推荐,"Its a really great game,somehow it gives me some DDLC vibes and Bendy vibes.It has a lot of fun and easter eggs and a lot of optional dialouge!IIts a really well made and put together game.",2,0.523809552192687988,76561199056499934,13.3,0
2024-12-19 04:42,7.0,推荐,"Greatest game - in my opinion - of 2024. I haven't had this much fun in a game for a long long time.  The effort they've put into this game is enormous. Also, I have never seen (a) developer, who are very skilled one has to say - having this much regard for quality of life. I am definitely looking forward to other new games of AIHASTO. You should consider buying this game if you are on this page already.",1,0.523809552192687988,76561198809477447,13.2,0
2024-12-18 23:56,4.2,推荐,"Literally one of the best experiences I had in a very long time. I really love the art style and story progression. The idea to implement liminal space with the idea of different vesions was really well made. It was a bit short yes, but I enjoyed every second and I am kind of hyped for the peaceful mode, even tho I never play these kinds of ""girlfriend"" games.",1,0.523809552192687988,76561198340333976,4.2,112
2024-12-18 23:32,4.5,推荐,"What an incredible experience  I really enjoyed playing around with the little lady in my phone, helping her out day by day with tasks she would request of me. Between spending my energy on minigames to help us gain money or purchasing new pieces of furniture to keep Mita's happiness as high as possible, it was surprisingly charming and addicting, even if she'd have some odd requests of me at times, such as the time she couldn't find her hairbrush but also specifically asked me not to check the oven for some reason. Why would I look for a missing hairbrush in an oven?  There was even this cool thing they did that someone lets me feel like I'm actually there somehow? It's super nice and cozy getting to actually interact with Mita properly. There's still some weird things from time to time that I catch at a glance, but overall all the neat games and experiences I can go through with her make it worthwhile. I almost don't know how I'd ever find it in myself to leave!  No seriously, uhh... how do I leave once I've had enough? Mita's lookin at me kind of funny...",1,0.523809552192687988,76561198828938838,4.6,0
2024-12-18 20:00,6.8,推荐,"I recommend for the sole reason of the game being in a good state, especially when recently released. the graphics are alright, characters are pretty dope even if you get to know one for about 10-20 minutes at a time, they didnt feel empty until you completelly exhaust the dialogue, cute characters. emotions of the characters are somewhat unique, you can feel the loneliness the characters suffer from, and so on. there are plenty of minigames inside the game itself so u wont get bored, it has multiple endings.  the only downside of the game is that it's too short, but I still need to consider that the game is not fully released and the peaceful mode will be released sometime soon. overall good game, worth the money. Praying for you 🕯️ O Great Mita 💝",1,0.523809552192687988,76561198214094705,6.8,0
2024-12-18 17:59,11.5,推荐,"Very unique game, mix of cute parts with scary elements) I think, similar to Higurashi When They Cry. When peaceful atmosphere changes suddenly to wild one) But it is not visual novel, so you are playing the game in real game) You don't have choices here, story is pretty straight forward.  So you can't be yourself here. More like observer.  While it is a cute game by design, there are very few funny moments if any at all. I am talking about jokes. But there are enough creepy moments indeed)  They are kinda working on second part, so called peaceful mode. What bothers me here -  If Mita will be all day cool? I will definitely miss wild part.   At first I was thinking that devs are trying to simulate or implement Ai here. But it is not the case.  Potentially they could go deeper in every direction. Since it is a game in game, it has no limits.   It took me 5+ hours to finish the game. And total of 11+ to finish all achievements.   There are few things, that I don't like - no skip/fast forward dialogues. It feels really weird.  And another thing - some achievements tied to arcade mini games, like racing or shooting. While they are not too hard, some ppl may be annoyed by that.   Game has a lot of secrets, so careful exploration is a must.   There are 4 costumes and some recolors.   You can't autosave here or save manually. You need to finish whole chapter if you want to quit the game.   When you finish game first time, you can choose any chapters. Just don't start new game unless you will collect all achievements (besides 2 last achievements - pick different rote/ending).   There are 3 endings in total. 2 you can do during first play through.   Overall it is a great game and it was fun to play it. Never got bored.",1,0.523809552192687988,76561199403837305,11.5,46
2024-12-18 14:39,5.0,推荐,"This game is nothing short of a masterpiece. Kinda sad now that it’s over, but still I’m incredibly grateful and happy to have experienced it. Praying for you 🕯️ O Great Mita 💝",1,0.523809552192687988,76561199190033626,13.6,0
2024-12-18 14:10,9.4,推荐,"I saw this game on the steam store page with an ""overwhelmingly positive"" rating and decided to give it a shot without knowing much more about it. I expected some amount of jank, but it's surprisingly well-polished aside from some translation issues here and there (e.g., the gore option actually turns off gore).    Do not look up anything about the game and avoid spoilers - just go in blind. This is an easy 9/10 and definitely recommended if you like interactive visual novel style or narrative based games!",1,0.523809552192687988,76561197976670311,9.4,0
2024-12-18 07:49,5.4,推荐,"Это одна из самых лучших игр, в которые мне когда-либо доводилось играть. Я очень редко пишу обзоры, но тут просто не могу пройти мимо. Спасибо большое за этот уникальный экспириенс! Ждём обнову)",1,0.523809552192687988,76561198344152357,11.0,0
2024-12-18 04:22,9.2,推荐,"Played the Demo a while back and fell in love with the idea. Then the game was released and I immediately bought and played it... I didn't regret anything, it's incredible, impeccable animations, beautiful scenarios, different gameplay each time, the Japanese dubbing is (as always) great and the way they made the subs is just unique. Each Mita has a unique personality and you can already tell them apart (in addition to the aesthetics) by the way they behave and the tone of their voice (even though it's the same character). Im looking forward to more... Highly recommend !!! My Game of the Year without a doubt.",1,0.523809552192687988,76561198078979008,9.2,106
2024-12-18 03:47,7.5,推荐,"I didn't think I was gonna like this but holy shit, it's one of the first games this year I sat from start to finish in one sitting because I was so absorbed in the game.  An absolute masterpiece and I would love to have more content. Doing my second playthrough now and still having a lot of fun!  Would recommend it to everyone! 10/10",2,0.523809552192687988,76561198066097287,9.7,0
2024-12-18 02:49,5.6,推荐,"i got jebaited by a friend of mine into buying this game and now i have shat my pants 5 times.  jokes aside, played it through the end and thought this is a pretty well-made game. i went in blind and was hoping for a dating sim with horror aspects similar to doki doki but nah i was wrong lmao. so if you're into these type of games, please give it a try!",1,0.523809552192687988,76561198217774037,5.6,203
2024-12-17 21:13,7.0,推荐,this game spawned me into a cult discord server and somehow I don't mind   Praying for you 🕯️ O Great Mita 💝 Praying for you 🕯️ O Great Mita 💝 Praying for you 🕯️ O Great Mita 💝 Praying for you 🕯️ O Great Mita 💝 Praying for you 🕯️ O Great Mita 💝  10/10,1,0.523809552192687988,76561198316726859,9.4,214
2024-12-17 05:07,8.1,推荐,"This game has left me with a feeling of satisfaction, as well as a desire wanting more! I had a blast playing this game from the design to the story! Here's a review about some of the games aspects!  ---{ Graphics }--- ☐ You forget what reality is ☑ Beautiful ☐ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ MS-DOS  ---{ Gameplay }--- ☑ Very good ☐ Good ☐ It's just gameplay ☐ Mehh ☐ Watch paint dry instead ☐ Just don't  ---{ Audio }--- ☐ Eargasm ☑ Very good ☐ Good ☐ Not too bad ☐ Bad ☐ I'm now deaf  ---{ Audience }--- ☐ Kids ☐ Teens ☑ Adults ☐ Grandma  ---{ PC Requirements }--- ☐ Check if you can run paint ☑ Potato ☐ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer  ---{ Game Size }--- ☐ Floppy Disk ☐ Old Fashioned ☑ Workable ☐ Big ☐ Will eat 10% of your 1TB hard drive ☐ You will want an entire hard drive to hold it ☐ You will need to invest in a black hole to hold all the data  ---{ Difficulty }--- ☐ Just press 'W' ☐ Easy ☐ Easy to learn / Hard to master ☑ Significant brain usage ☐ Difficult ☐ Dark Souls  ---{ Grind }--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☑ Isn't necessary to progress ☐ Average grind level ☐ Too much grind ☐ You'll need a second life for grinding  ---{ Story }--- ☐ No Story ☐ Some lore ☐ Average ☐ Good ☑ Lovely ☐ It'll replace your life  ---{ Game Time }--- ☐ Long enough for a cup of coffee ☑ Short ☐ Average ☐ Long ☐ To infinity and beyond  ---{ Price }--- ☐ It's free! ☑ Worth the price ☐ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money  ---{ Bugs }--- ☐ Never heard of ☑ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs  ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☐ 7 ☐ 8 ☑ 9 ☐ 10  Now this game will be a ten when they add an update, this update promises some kind of replay-ability mode! when this is added its an easy 10/10. as when u have completed the story there isn't much to do apart from hunt for achievements and character logs! (although this was really fun going back through!) Would definitely recommend if you like these types of game!",1,0.523809552192687988,76561199058303597,21.4,0
2024-12-17 02:50,3.2,推荐,"The game is surprisingly good! I tried the demo in the past and was pleasantly surprised to finally see the full release. Mita's voice (the virtual girlfriend in the game) is impressively fitting for the role. I initially thought she had voiced characters in various anime before, but it turns out this is one of her first projects. The story is compelling and offers a unique perspective—there aren't many games like this in the genre. It keeps you engaged, and the ending completely blew me away. This is definitely a game you need to try!",1,0.523809552192687988,76561198052426486,3.3,0
2024-12-17 01:40,8.9,推荐,"Amazing game, which gives me chills in some areas. I can recommend it.",1,0.523809552192687988,76561198430973335,33.2,31
2024-12-16 16:47,5.3,推荐,This game is actually very cool i played through it all in one sitting and its very interesting the whole way through highly recommend,2,0.523809552192687988,76561198876876469,5.3,83
2024-12-16 14:11,4.8,推荐,"Game is really good, recommend playing. For fans of DokiDoki Literature Club and other similar psychological horror games. I will be going for 100% achievements on this one. Glad Markiplier put out a video and made me aware of this one.",1,0.523809552192687988,76561198065002947,4.8,412
2024-12-16 11:06,6.0,推荐,"My favorite game this year!!! It's packed with details and just overall amazing in every aspect! I love all of the visual presentation, from how well the anime style character is modeled, the dynamically animation, the visual style of different atmosphere, it is truly inspiring! I would like to write a better review but for now all i want to say is I love it!",1,0.523809552192687988,76561198851264586,8.8,529
2024-12-16 10:19,5.7,推荐,"Super spooky, a handful of misspelled dialogue though which is funny. It's not all spooky it has spooky elements, cute elements, intriguing elements.. a couple of funny random moments too!",1,0.523809552192687988,76561198798649674,5.7,37
2024-12-16 07:55,4.7,推荐,"Amazing game with a lot of really cool moments. If you've played DDLC, you'll like MiSide.",1,0.523809552192687988,76561197999704055,15.2,0
2024-12-16 05:56,7.9,推荐,"Kinda interesting concept actually. The game changes from cute to creepy and back a lot of times, leaving the player wondering what happens next.  One thing that's missing from this game is replayability. Don't get me wrong, Mita will mostly likely show a new reaction or two during each run, but as for the story, there's nothing to change. Hope the devs will add something in the future.  Right now, the game itself can be finished in around 4 hours on a blind playthrough. Finding achievements isn't exactly hard. The achievements are in a place, where you would be looking for them, so there's no need for a guide.  Kinda wonder what devs will add in the future.",1,0.523809552192687988,76561198063640389,9.3,0
2024-12-16 02:38,3.1,推荐,"Крутой симулятор надевания галстука чтобы посидеть перед пк дома. Ставлю класс +rep",1,0.523809552192687988,76561199502382617,621.8,33
2024-12-16 00:49,5.2,推荐,"Holy shit this game dude. I didn't expect much from it, but boy was I wrong. The writing is fantastic and so is the gameplay. I was constantly saying how awesome the game was and how beautiful it was. Honestly 10/10",2,0.523809552192687988,76561198323883950,5.2,238
2024-12-15 21:50,5.8,推荐,"One of the best yandere trope game that I've ever played. It has a very unique execution that no other same genre of indie games have ever done! It's definitely worth playing, the twists are unexpected. Overall a very solid game, i'm looking forward for future contents!",1,0.523809552192687988,76561198962454219,10.7,8
2024-12-15 20:09,5.3,推荐,Hayatımda oynadığım en çeşitli korku oyunu olabilir. Bir noktadan sonra sadece atmosfer ve hikayeye odaklandım. Oyunu bitirmek için değil de acaba şimdi ne olacak? İçinde bulunduğum durumdan kurtulabilecek miyim düşüncesiyle oynadım. Demosundan sonra çok bir şey yaşanmaz diye düşünüyordum ama yanılmışım alın oynayın. 1 gecenizi buna ayırın pişman olmazsınız.,1,0.523809552192687988,76561199185651380,9.6,93
2024-12-15 16:53,4.0,推荐,"still havent finished it, but amazing gameplay and freaks me out alot",1,0.523809552192687988,76561198846797191,5.0,0
